"Row ID","Station ID","Station Name","Station Province","Station Latitude","Station Longitude","Location","Station Elevation (m)","Station Climate Identifier","Station WMO Identifier","Station TC Identifier","Year","Month","Day","Data Quality","Date","Maximum Temperature (C)","Minimum Temperature (C)","Mean Temperature (C)","Heating Degree Days (C)","Cooling Degree Days (C)","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precipitation (mm)","Snow on Ground (cm)","Speed of Maximum Wind Gust (km/h)","Direction of Maximum Wind Gust (10s Deg)"
"5371820211118","53718","EDMONTON SOUTH CAMPUS","ALBERTA","53.49","-113.54","(53.49, -113.54)","670","3012220",,"NES","2021","11","18",,"2021/11/18","-2.3","-8","-5.1","23.1","0",,,,,"0",,,
"5371820211119","53718","EDMONTON SOUTH CAMPUS","ALBERTA","53.49","-113.54","(53.49, -113.54)","670","3012220",,"NES","2021","11","19",,"2021/11/19","1.2","-9.9","-4.4","22.4","0",,,,,"0",,,
"5371820211120","53718","EDMONTON SOUTH CAMPUS","ALBERTA","53.49","-113.54","(53.49, -113.54)","670","3012220",,"NES","2021","11","20",,"2021/11/20","-0.6","-12.3","-6.5","24.5","0",,,,,"0.4",,"42","1"
"5175820211111","51758","EDMONTON VILLENEUVE A","ALBERTA","53.67","-113.86","(53.67, -113.86)","687.6","3012229","71664","ZVL","2021","11","11",,"2021/11/11","4","-10.8","-3.4","21.4","0",,,,,"0",,,
"187020211210","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2021","12","10","†","2021/12/10","3","-7","-2","20","0","0",,"0",,"0","6",,
"187020211211","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2021","12","11","†","2021/12/11","2.5","-2.5","0","18","0","0",,"1",,"0.8","6",,
"187020211212","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2021","12","12","†","2021/12/12","-3.5","-7","-5.3","23.3","0","0",,"0",,"0","7",,
"187020211215","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2021","12","15","†","2021/12/15","-18.5","-25.5","-22","40","0","0",,"2",,"2.6","18",,
"187020211216","1870","EDMONTON STONY PLAIN","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301222F","71119","WSE","2021","12","16","†","2021/12/16","-19","-25","-22","40","0","0",,"3",,"2.6","20",,
"4708820210106","47088","LEGAL AGCM","ALBERTA","54","-113.47","(54.0, -113.47)","680","3013790","71544","PLF","2021","1","6",,"2021/01/06","4.3","-5.9","-0.8","18.8","0",,,,,"0",,"34","24"
"4708820210107","47088","LEGAL AGCM","ALBERTA","54","-113.47","(54.0, -113.47)","680","3013790","71544","PLF","2021","1","7",,"2021/01/07","2.2","-7.6","-2.7","20.7","0",,,,,"0",,,
"4708820210108","47088","LEGAL AGCM","ALBERTA","54","-113.47","(54.0, -113.47)","680","3013790","71544","PLF","2021","1","8",,"2021/01/08","-4.2","-15.1","-9.6","27.6","0",,,,,"0",,"31","20"
"4708820210109","47088","LEGAL AGCM","ALBERTA","54","-113.47","(54.0, -113.47)","680","3013790","71544","PLF","2021","1","9",,"2021/01/09","-0.4","-14.1","-7.3","25.3","0",,,,,"0",,,
"4708820210212","47088","LEGAL AGCM","ALBERTA","54","-113.47","(54.0, -113.47)","680","3013790","71544","PLF","2021","2","12",,"2021/02/12","-20","-25.5","-22.7","40.7","0",,,,,"0.4",,"34","28"
"4708820210213","47088","LEGAL AGCM","ALBERTA","54","-113.47","(54.0, -113.47)","680","3013790","71544","PLF","2021","2","13",,"2021/02/13","-20.4","-27.8","-24.1","42.1","0",,,,,"0",,,
"4708820210312","47088","LEGAL AGCM","ALBERTA","54","-113.47","(54.0, -113.47)","680","3013790","71544","PLF","2021","3","12",,"2021/03/12","7.1","-4.8","1.1","16.9","0",,,,,"0",,,
"4708820210313","47088","LEGAL AGCM","ALBERTA","54","-113.47","(54.0, -113.47)","680","3013790","71544","PLF","2021","3","13",,"2021/03/13","8.7","-3.7","2.5","15.5","0",,,,,"0",,"31","15"
"4708820210314","47088","LEGAL AGCM","ALBERTA","54","-113.47","(54.0, -113.47)","680","3013790","71544","PLF","2021","3","14",,"2021/03/14","8.8","2.4","5.6","12.4","0",,,,,"0",,"34","16"
"4708820210315","47088","LEGAL AGCM","ALBERTA","54","-113.47","(54.0, -113.47)","680","3013790","71544","PLF","2021","3","15",,"2021/03/15","5.7","-7.3","-0.8","18.8","0",,,,,"0",,"56","32"
"4708820210316","47088","LEGAL AGCM","ALBERTA","54","-113.47","(54.0, -113.47)","680","3013790","71544","PLF","2021","3","16",,"2021/03/16","8.5","-5.2","1.6","16.4","0",,,,,"0",,,
"4708820210319","47088","LEGAL AGCM","ALBERTA","54","-113.47","(54.0, -113.47)","680","3013790","71544","PLF","2021","3","19",,"2021/03/19","12.6","0.5","6.5","11.5","0",,,,,,,"42","28"
"4708820210516","47088","LEGAL AGCM","ALBERTA","54","-113.47","(54.0, -113.47)","680","3013790","71544","PLF","2021","5","16",,"2021/05/16","23.7","9.8","16.7","1.3","0",,,,,"0",,,
"4708820210517","47088","LEGAL AGCM","ALBERTA","54","-113.47","(54.0, -113.47)","680","3013790","71544","PLF","2021","5","17",,"2021/05/17","19.4","9.2","14.3","3.7","0",,,,,"0",,"52","34"
"4708820210518","47088","LEGAL AGCM","ALBERTA","54","-113.47","(54.0, -113.47)","680","3013790","71544","PLF","2021","5","18",,"2021/05/18","9.4","0","4.7","13.3","0",,,,,"17.9",,"37","5"
"4708820210521","47088","LEGAL AGCM","ALBERTA","54","-113.47","(54.0, -113.47)","680","3013790","71544","PLF","2021","5","21",,"2021/05/21","13","-2.8","5.1","12.9","0",,,,,"0",,,
"4708820210824","47088","LEGAL AGCM","ALBERTA","54","-113.47","(54.0, -113.47)","680","3013790","71544","PLF","2021","8","24",,"2021/08/24","17.9","4.1","11","7","0",,,,,"0",,,
"4691120210829","46911","NEW SAREPTA AGCM","ALBERTA","53.26","-113.17","(53.26, -113.17)","765","3014795","71067","PNS","2021","8","29",,"2021/08/29","25.5","7.8","16.7","1.3","0",,,,,"0",,,
"4691120210830","46911","NEW SAREPTA AGCM","ALBERTA","53.26","-113.17","(53.26, -113.17)","765","3014795","71067","PNS","2021","8","30",,"2021/08/30","23.4","11.5","17.5","0.5","0",,,,,"0",,,
"4691120210831","46911","NEW SAREPTA AGCM","ALBERTA","53.26","-113.17","(53.26, -113.17)","765","3014795","71067","PNS","2021","8","31",,"2021/08/31","14.5","8.6","11.5","6.5","0",,,,,"0",,,
"4691120210901","46911","NEW SAREPTA AGCM","ALBERTA","53.26","-113.17","(53.26, -113.17)","765","3014795","71067","PNS","2021","9","1",,"2021/09/01","11.1","7.1","9.1","8.9","0",,,,,"16.3",,,
"4691120210902","46911","NEW SAREPTA AGCM","ALBERTA","53.26","-113.17","(53.26, -113.17)","765","3014795","71067","PNS","2021","9","2",,"2021/09/02","15.7","7.2","11.5","6.5","0",,,,,"1.1",,,
"4691120210903","46911","NEW SAREPTA AGCM","ALBERTA","53.26","-113.17","(53.26, -113.17)","765","3014795","71067","PNS","2021","9","3",,"2021/09/03","21.5","2","11.8","6.2","0",,,,,"0.4",,,
"4691120210904","46911","NEW SAREPTA AGCM","ALBERTA","53.26","-113.17","(53.26, -113.17)","765","3014795","71067","PNS","2021","9","4",,"2021/09/04","24.5","4","14.3","3.7","0",,,,,"0",,,
"4691120210905","46911","NEW SAREPTA AGCM","ALBERTA","53.26","-113.17","(53.26, -113.17)","765","3014795","71067","PNS","2021","9","5",,"2021/09/05","24.9","7.6","16.2","1.8","0",,,,,"0",,,
"4178320211115","41783","OLIVER AGDM","ALBERTA","53.65","-113.35","(53.65, -113.35)","665","3014921","71351","ZOL","2021","11","15",,"2021/11/15","0.7","-2.4","-0.9","18.9","0",,,,,,,,
"4178320211116","41783","OLIVER AGDM","ALBERTA","53.65","-113.35","(53.65, -113.35)","665","3014921","71351","ZOL","2021","11","16",,"2021/11/16","-0.8","-13.2","-7","25","0",,,,,,,"57","33"
"4685020210715","46850","THORSBY AGCM","ALBERTA","53.22","-113.89","(53.22, -113.89)","754","3016441","71504","PTH","2021","7","15",,"2021/07/15","26.5","13.7","20.1","0","2.1",,,,,"0",,,
"4685020210716","46850","THORSBY AGCM","ALBERTA","53.22","-113.89","(53.22, -113.89)","754","3016441","71504","PTH","2021","7","16",,"2021/07/16","21.3","13.4","17.4","0.6","0",,,,,"0",,,
"4685020210717","46850","THORSBY AGCM","ALBERTA","53.22","-113.89","(53.22, -113.89)","754","3016441","71504","PTH","2021","7","17",,"2021/07/17","17.2","11.2","14.2","3.8","0",,,,,"0",,,
"4685020210718","46850","THORSBY AGCM","ALBERTA","53.22","-113.89","(53.22, -113.89)","754","3016441","71504","PTH","2021","7","18",,"2021/07/18","15.2","11.9","13.6","4.4","0",,,,,"0.6",,,
"4685020211120","46850","THORSBY AGCM","ALBERTA","53.22","-113.89","(53.22, -113.89)","754","3016441","71504","PTH","2021","11","20",,"2021/11/20","1.8","-12","-5.1","23.1","0",,,,,"1.8",,,
"2749220210107","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2021","1","7",,"2021/01/07","2.7","-6.1","-1.7","19.7","0",,,,,"0","8",,
"4708820140726","47088","LEGAL AGCM","ALBERTA","54","-113.47","(54.0, -113.47)","680","3013790","71544","PLF","2014","7","26","†","2014/07/26",,,,,,,"M",,"M",,,,
"4685020211018","46850","THORSBY AGCM","ALBERTA","53.22","-113.89","(53.22, -113.89)","754","3016441","71504","PTH","2021","10","18",,"2021/10/18","4.6","-0.5","2.1","15.9","0",,,,,"0",,,
"4691120071202","46911","NEW SAREPTA AGCM","ALBERTA","53.26","-113.17","(53.26, -113.17)","765","3014795","71067","PNS","2007","12","2",,"2007/12/02",,,,,,,,,,,,,
"2721420210102","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2021","1","2",,"2021/01/02","4.5","-7.6","-1.5","19.5","0",,,,,"0","17",,
"2749220210510","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2021","5","10",,"2021/05/10","16.1","-0.1","8","10","0",,,,,"0",,"35","29"
"2749220210511","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2021","5","11",,"2021/05/11","16.3","4.7","10.5","7.5","0",,,,,"0",,,
"2749220210512","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2021","5","12",,"2021/05/12","19.4","3.6","11.5","6.5","0",,,,,"0",,,
"2749220210513","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2021","5","13",,"2021/05/13","20.6","7.1","13.8","4.2","0",,,,,"0.4",,,
"2749220210514","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2021","5","14",,"2021/05/14","19.6","5.6","12.6","5.4","0",,,,,"1.2",,"56","27"
"2749220210515","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2021","5","15",,"2021/05/15","22.2","7","14.6","3.4","0",,,,,"0",,"41","26"
"2721420210111","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2021","1","11",,"2021/01/11","5.4","-6.5","-0.5","18.5","0",,,,,"0","17",,
"2721420210124","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2021","1","24",,"2021/01/24","-15.6","-21.2","-18.4","36.4","0",,,,,"0.2","17",,
"2721420210125","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2021","1","25",,"2021/01/25","-16.9","-21.1","-19","37","0",,,,,"0","16","36","15"
"2721420210126","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2021","1","26",,"2021/01/26","-15.8","-20.1","-17.9","35.9","0",,,,,"0.2","16",,
"2721420210130","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2021","1","30",,"2021/01/30","-5.6","-18.2","-11.9","29.9","0",,,,,"0","20",,
"2721420210131","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2021","1","31",,"2021/01/31","-9.2","-19.2","-14.2","32.2","0",,,,,"0","21",,
"2721420210201","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2021","2","1",,"2021/02/01","-7.4","-18.8","-13.1","31.1","0",,,,,"0","19",,
"2721420210202","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2021","2","2",,"2021/02/02","-10","-16.4","-13.2","31.2","0",,,,,"1","19","33","34"
"2721420210203","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2021","2","3",,"2021/02/03","-16.2","-22.6","-19.4","37.4","0",,,,,"0","21",,
"2721420210204","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2021","2","4",,"2021/02/04","-10.3","-21.8","-16","34","0",,,,,"0.9","21","32","33"
"2721420210205","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2021","2","5",,"2021/02/05","-18.7","-23.5","-21.1","39.1","0",,,,,"0.9","21",,
"2721420210206","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2021","2","6",,"2021/02/06","-21.4","-28.3","-24.8","42.8","0",,,,,"0.2","22",,
"2721420210207","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2021","2","7",,"2021/02/07","-19.8","-33.9","-26.9","44.9","0",,,,,"0.2","22",,
"2721420210208","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2021","2","8",,"2021/02/08","-24","-31.6","-27.8","45.8","0",,,,,"0","22",,
"2721420210209","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2021","2","9",,"2021/02/09","-24.2","-30.3","-27.2","45.2","0",,,,,"0","22","35","30"
"2721420210210","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2021","2","10",,"2021/02/10","-24.9","-28.3","-26.6","44.6","0",,,,,"0","20","33","31"
"2721420210211","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2021","2","11",,"2021/02/11","-23.2","-28.9","-26.1","44.1","0",,,,,"0","20","38","32"
"2721420210212","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2021","2","12",,"2021/02/12","-18.5","-24","-21.3","39.3","0",,,,,"0.4","20","34","30"
"2721420210213","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2021","2","13",,"2021/02/13","-17.6","-25.4","-21.5","39.5","0",,,,,"0.2","20",,
"2721420210214","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2021","2","14",,"2021/02/14","-17.8","-25.6","-21.7","39.7","0",,,,,"0","20","43","15"
"2721420210215","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2021","2","15",,"2021/02/15","-16.9","-24.4","-20.6","38.6","0",,,,,"0","19",,
"2721420210217","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2021","2","17",,"2021/02/17","-5.9","-23.1","-14.5","32.5","0",,,,,"0","18",,
"2721420210218","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2021","2","18",,"2021/02/18","-2.2","-17.5","-9.8","27.8","0",,,,,"0","18","41","19"
"2721420210219","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2021","2","19",,"2021/02/19","3.7","-10.7","-3.5","21.5","0",,,,,"0","19",,
"2721420210220","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2021","2","20",,"2021/02/20","5.6","-7.4","-0.9","18.9","0",,,,,"0","18","41","28"
"2721420210221","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2021","2","21",,"2021/02/21","8.5","-3.6","2.4","15.6","0",,,,,"0","18","47","26"
"2721420210116","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2021","1","16",,"2021/01/16","4.3","-3.2","0.5","17.5","0",,,,,"0","17","37","30"
"2721420210117","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2021","1","17",,"2021/01/17","4.1","-3.2","0.5","17.5","0",,,,,"0.2","18","37","31"
"2721420210118","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2021","1","18",,"2021/01/18","3.6","-3.2","0.2","17.8","0",,,,,"0.5","17","44","31"
"2721420210119","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2021","1","19",,"2021/01/19","6","-5.6","0.2","17.8","0",,,,,"0","17","87","31"
"2721420210120","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2021","1","20",,"2021/01/20","1.9","-4.1","-1.1","19.1","0",,,,,"0","17","60","32"
"2721420210121","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2021","1","21",,"2021/01/21","-1.4","-9.3","-5.4","23.4","0",,,,,"0","16",,
"2721420210122","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2021","1","22",,"2021/01/22","-3.6","-7.3","-5.4","23.4","0",,,,,"0","16","38","30"
"2721420210123","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2021","1","23",,"2021/01/23","-7.3","-20.7","-14","32","0",,,,,"0.6","16","35","2"
"2749220210804","27492","EDMONTON STONY PLAIN CS","ALBERTA","53.55","-114.11","(53.55, -114.11)","766.3","301A001","71127","XPS","2021","8","4",,"2021/08/04","30.5","14","22.3","0","4.3",,,,,"0",,,
"2721420210103","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2021","1","3",,"2021/01/03","5.9","-2.5","1.7","16.3","0",,,,,"0","18","38","27"
"2721420210104","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2021","1","4",,"2021/01/04","2","-7.5","-2.8","20.8","0",,,,,"0","17","32","13"
"2721420210105","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2021","1","5",,"2021/01/05","2.5","-3.5","-0.5","18.5","0",,,,,"0","17","33","16"
"2721420210106","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2021","1","6",,"2021/01/06","6.6","-3.6","1.5","16.5","0",,,,,"0","17",,
"2721420210107","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2021","1","7",,"2021/01/07","2.5","-10.5","-4","22","0",,,,,"0","17",,
"2721420210108","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2021","1","8",,"2021/01/08","-2.9","-11.8","-7.3","25.3","0",,,,,"0","17",,
"2721420210109","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2021","1","9",,"2021/01/09","0.3","-14.1","-6.9","24.9","0",,,,,"0","17",,
"2721420210110","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2021","1","10",,"2021/01/10","-0.7","-10.4","-5.5","23.5","0",,,,,"0","17",,
"3090720010405","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2001","4","5",,"2001/04/05",,,,,,,,,,,,,
"3090720000811","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2000","8","11",,"2000/08/11",,,,,,,,,,,,,
"4685020080219","46850","THORSBY AGCM","ALBERTA","53.22","-113.89","(53.22, -113.89)","754","3016441","71504","PTH","2008","2","19","†","2008/02/19","-1.5",,,,,,"M",,"M",,,,
"3090720000719","30907","EDMONTON NAMAO AWOS A","ALBERTA","53.67","-113.47","(53.67, -113.47)","687.9","3012212","71121","YED","2000","7","19",,"2000/07/19",,,,,,,,,,,,,
"4691120070509","46911","NEW SAREPTA AGCM","ALBERTA","53.26","-113.17","(53.26, -113.17)","765","3014795","71067","PNS","2007","5","9",,"2007/05/09",,,,,,,,,,,,,
"5175820130901","51758","EDMONTON VILLENEUVE A","ALBERTA","53.67","-113.86","(53.67, -113.86)","687.6","3012229","71664","ZVL","2013","9","1","‡","2013/09/01",,,,,,,,,,,,,
"4691120130725","46911","NEW SAREPTA AGCM","ALBERTA","53.26","-113.17","(53.26, -113.17)","765","3014795","71067","PNS","2013","7","25",,"2013/07/25",,,,,,,,,,,,,
"5175820130703","51758","EDMONTON VILLENEUVE A","ALBERTA","53.67","-113.86","(53.67, -113.86)","687.6","3012229","71664","ZVL","2013","7","3","‡","2013/07/03",,,,,,,,,,,,,
"2721420210112","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2021","1","12",,"2021/01/12","2.2","-7.2","-2.5","20.5","0",,,,,"0","17",,
"2721420210113","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2021","1","13",,"2021/01/13","0.8","-6.3","-2.8","20.8","0",,,,,"0.8","17","55","34"
"2721420210114","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2021","1","14",,"2021/01/14","0.3","-7","-3.4","21.4","0",,,,,"0","17","51","31"
"2721420210115","27214","EDMONTON BLATCHFORD","ALBERTA","53.57","-113.52","(53.57, -113.52)","671","3012209","71157","XEC","2021","1","15",,"2021/01/15","4.8","-7.1","-1.2","19.2","0",,,,,"0","17","38","17"
